entity_id,canonical_metabolite,all_metabolite_names,InChIKey,formula,n_studies_with_log2fc,n_effect_observations,n_up,n_down,mean_log2fc,median_log2fc,max_abs_log2fc,min_p_value,studies,dominant_direction,consistency_score,discordant,recurrent
IK_YGPSJZOEDVAXAB-UHFFFAOYSA-N,Kynurenine,Kynurenine,YGPSJZOEDVAXAB-UHFFFAOYSA-N,C10H12N2O3,4,4,1,3,-0.12455029225,-0.160452361,0.217591435,0.0113,33485385 | 38720721 | MTBLS11904 | ST003159,Down in PD,0.75,TRUE,TRUE
IK_OUYCCCASQSFEME-UHFFFAOYNA-N,Tyrosine,Tyrosine,OUYCCCASQSFEME-UHFFFAOYNA-N,C9H11NO3,4,4,2,2,-0.76743481125,-0.055112869999999994,3.450226358,9.3e-6,34577635 | 38516193 | 38720721 | ST001814,Discordant/tie,0.5,TRUE,TRUE
IK_VKOBVWXKNCXXDE-UHFFFAOYSA-N,arachidic acid,arachidic acid | C20:0 ceramide | FFA 20:0 | FFAD 20:0,VKOBVWXKNCXXDE-UHFFFAOYSA-N,C20H40O2,4,4,2,2,0.26637458849999995,0.2594639305,1.07293,0.006,24058461 | 33485385 | 38720721 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_XUYPXLNMDZIRQH-LURJTMIESA-N,N-Acetyl-L-methionine,N-Acetyl-L-methionine | N-Acetylmethionine,XUYPXLNMDZIRQH-LURJTMIESA-N,C7H13NO3S,4,4,2,2,0.2565947195,0.1839351585,0.892973815,0.0035,33485385 | 38720721 | MTBLS11904 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_GHOKWGTUZJEAQD-ZETCQYMHSA-N,Pantothenic acid,Pantothenic acid,GHOKWGTUZJEAQD-ZETCQYMHSA-N,C9H17NO5,4,4,2,2,-0.232460973,-0.10294805100000001,0.864432129,1.16e-7,33485385 | 38720721 | MTBLS11904 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_YZXBAPSDXZZRGB-DOFZRALJSA-N,Arachidonic acid,Arachidonic acid | FFA 20:4,YZXBAPSDXZZRGB-DOFZRALJSA-N,C20H32O2,4,4,2,2,-0.06310306000000002,-0.048312481500000004,0.621488377,4e-4,33485385 | MTBLS11904 | ST001814 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_DRTQHJPVMGBUCF-XVFCMESISA-N,Uridine,Uridine,DRTQHJPVMGBUCF-XVFCMESISA-N,C9H12N2O6,4,4,2,2,0.11713839325,0.1085629225,0.472378175,0.0105,33485385 | 38720721 | MTBLS11904 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_PFDUUKDQEHURQC-ZETCQYMHSA-N,3-O-Methyl-a-methyldopa,3-O-Methyl-a-methyldopa | 3-O-Methyldopa,PFDUUKDQEHURQC-ZETCQYMHSA-N,C10H13NO4,3,3,3,0,9.833279423,9.046324417,15.80151503,0.0164,ACS1517 | MTBLS11904 | ST003159,Up in PD,1,FALSE,TRUE
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,LysoPC(18:2),"LysoPC(18:2) | LPC 18:2 | LysoPC(18:2(9Z,12Z)/0:0)",SPJFYYJXNPEZDW-FTJOPAKQSA-N,C26H50NO7P,3,3,3,0,0.6062851393333333,0.23878686,1.485426827,0.00552,29518718 | 37755270 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_MBMBGCFOFBJSGT-KUBAVDMBSA-N,Docosahexaenoic Acid,Docosahexaenoic Acid | FFA 22:6,MBMBGCFOFBJSGT-KUBAVDMBSA-N,C22H32O2,3,3,0,3,-0.2793838413333333,-0.094010565,0.736965594,0,33485385 | MTBLS11904 | ST003159,Down in PD,1,FALSE,TRUE
IK_JYGXADMDTFJGBT-VWUMJDOOSA-N,Hydrocortisone,Hydrocortisone | Cortisol,JYGXADMDTFJGBT-VWUMJDOOSA-N,C21H30O5,3,3,3,0,0.36466506666666665,0.275007048,0.5959539,0.0165,33485385 | MTBLS11904 | ST003159,Up in PD,1,FALSE,TRUE
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,LPC 18:1,LPC 18:1 | LysoPC(18:1(9Z)); LysoPC(18:1(11Z)),YAMUFBLWGFFICM-PTGWMXDISA-N,C26H52NO7P,3,3,3,0,0.37649697466666665,0.32998465,0.524499227,4.27e-4,37755270 | 38720721 | ST003159,Up in PD,1,FALSE,TRUE
IK_RCNSAJSGRJSBKK-NSQVQWHSSA-N,Biliverdin,Biliverdin,RCNSAJSGRJSBKK-NSQVQWHSSA-N,C33H34N4O6,3,3,0,3,-0.3751475103333334,-0.333886993,0.514573173,3e-4,33485385 | MTBLS11904 | ST003159,Down in PD,1,FALSE,TRUE
IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,LPC 15:0,LPC 15:0 | PC(15:0/0:0) | LysoPC(15:0/0:0),RJZVWDTYEWCUAR-JOCHJYFZSA-N,C23H48NO7P,3,3,3,0,0.37880764033333336,0.334850352,0.485426827,9.87e-6,37755270 | 38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_LSOWKZULVQWMLY-APPDJCNMSA-N,LPC 22:6,"LPC 22:6 | LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",LSOWKZULVQWMLY-APPDJCNMSA-N,C30H50NO7P,3,3,3,0,0.30553333666666666,0.286881148,0.463622457,0.00659,37755270 | 38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,LPC 20:2,"LPC 20:2 | LysoPC(20:2(11Z,14Z)/0:0)",YYQVCMMXPIJVHY-ZOIJLGJPSA-N,C28H54NO7P,3,3,3,0,0.2854595506666667,0.263034406,0.381837084,0.00732,37755270 | 38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_HNDVDQJCIGZPNO-YFKPBYRVSA-N,Histidine,Histidine | L-Histidine,HNDVDQJCIGZPNO-YFKPBYRVSA-N,C6H9N3O2,3,3,0,3,-0.10774753766666667,-0.072019401,0.241270432,0.00827,38720721 | MTBLS11904 | ST001814,Down in PD,1,FALSE,TRUE
IK_ONIBWKKTOPOVIA-UHFFFAOYNA-N,Proline,Proline,ONIBWKKTOPOVIA-UHFFFAOYNA-N,C5H9NO2,3,3,3,0,0.10100871833333333,0.067534798,0.189033824,0.0401,33485385 | ST001814 | ST003159,Up in PD,1,FALSE,TRUE
IK_MWOOGOJBHIARFG-UHFFFAOYSA-N,Vanillin,Vanillin,MWOOGOJBHIARFG-UHFFFAOYSA-N,C8H8O3,3,3,2,1,1.316088848,0.344828497,5.030063521,4.15e-4,28880465 | 38720721 | MTBLS11904,Up in PD,0.6666666666666666,TRUE,TRUE
IK_ZDXPYRJPNDTMRX-VKHMYHEASA-N,Glutamine,Glutamine | L-Glutamine,ZDXPYRJPNDTMRX-VKHMYHEASA-N,C5H10N2O3,3,3,2,1,-1.1620393693333333,0.071122855,4.689287619,7.5e-5,38516193 | MTBLS11904 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_UGQMRVRMYYASKQ-KQYNXXCUSA-N,Inosine,Inosine,UGQMRVRMYYASKQ-KQYNXXCUSA-N,C10H12N4O5,3,3,1,2,-1.325148432,-0.434402824,4.056472835,0.0686,28880465 | MTBLS11904 | ST003159,Down in PD,0.6666666666666666,TRUE,TRUE
IK_PVNIIMVLHYAWGP-UHFFFAOYSA-N,nicotinic acid,nicotinic acid | Niacin,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C6H5NO2,3,3,1,2,-1.3623039526666667,-1.578380915,2.969011413,5.2e-6,38516193 | 38720721 | MTBLS11904,Down in PD,0.6666666666666666,TRUE,TRUE
IK_COLNVLDHVKWLRT-UHFFFAOYNA-N,Phenylalanine,Phenylalanine,COLNVLDHVKWLRT-UHFFFAOYNA-N,C9H11NO3,3,3,2,1,0.62232946199999994,0.021960072,2.201633861,6.74e-5,29518718 | 38720721 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_FDGQSTZJBFJUBT-UHFFFAOYSA-N,Hypoxanthine,Hypoxanthine,FDGQSTZJBFJUBT-UHFFFAOYSA-N,C5H4N4O,3,3,2,1,-0.5424594943333334,0.20669198,2.042753986,1e-4,ACS1517 | MTBLS11904 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_WHUUTDBJXJRKMK-VKHMYHEASA-N,Glutamic acid,Glutamic acid | L-Glutamic Acid | L-Glutamate | L-Glutamic Acid - H2O,WHUUTDBJXJRKMK-VKHMYHEASA-N,C5H9NO4,3,3,2,1,-0.06433726399999998,0.102613792,1.120294234,4e-6,37755270 | ST001814 | ST003159,Up in PD,0.6666666666666666,TRUE,TRUE
IK_WWNNZCOKKKDOPX-UHFFFAOYSA-N,Trigonelline,Trigonelline,WWNNZCOKKKDOPX-UHFFFAOYSA-N,C7H7NO2,3,3,1,2,-0.632521829,-0.915935735,1.084842058,0.0119,33485385 | MTBLS11904 | ST003159,Down in PD,0.6666666666666666,TRUE,TRUE
IK_WHBMMWSBFZVSSR-UHFFFAOYSA-N,3-Hydroxybutyric acid,3-Hydroxybutyric acid,WHBMMWSBFZVSSR-UHFFFAOYSA-N,C4H8O3,3,3,2,1,0.027905745000000023,0.117563035,1.070966521,0.00934,38720721 | MTBLS11904 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_UKMSUNONTOPOIO-UHFFFAOYSA-N,Behenic acid,Behenic acid | C22:0 ceramide,UKMSUNONTOPOIO-UHFFFAOYSA-N,C22H44O2,3,3,1,2,0.08788454733333333,-0.388100859,1.066792,0.01,24058461 | 37755270 | MTBLS11904,Down in PD,0.6666666666666666,TRUE,TRUE
IK_OYHQOLUKZRVURQ-HZJYTTRNSA-N,Linoleic acid,Linoleic acid | C18:2,OYHQOLUKZRVURQ-HZJYTTRNSA-N,C18H32O2,3,3,2,1,-0.009196920333333322,0.321928095,0.854648614,3.06e-4,34577635 | 38720721 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_CZWCKYRVOZZJNM-USOAJAOKSA-N,dehydroepiandrosterone sulfate,dehydroepiandrosterone sulfate,CZWCKYRVOZZJNM-USOAJAOKSA-N,C19H28O5S,3,3,1,2,-0.40052454333333337,-0.621488377,0.727379545,2.34e-4,37755270 | 38720721 | MTBLS11904,Down in PD,0.6666666666666666,TRUE,TRUE
IK_SECPZKHBENQXJG-FPLPWBNLSA-N,Palmitoleic acid,Palmitoleic acid | FA 16:1,SECPZKHBENQXJG-FPLPWBNLSA-N,C16H30O2,3,3,1,2,-0.052348211333333346,-0.197388967,0.596737682,0.00633,37755270 | MTBLS11904 | ST001814,Down in PD,0.6666666666666666,TRUE,TRUE
IK_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,Oleic acid,Oleic acid | FFA 18:1,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,C18H34O2,3,3,2,1,0.185467196,0.386074483,0.4922552,0.0199,33485385 | MTBLS11904 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_BKAJNAXTPSGJCU-UHFFFAOYSA-N,4-Methyl-2-oxovaleric Acid,4-Methyl-2-oxovaleric Acid | Ketoleucine | 2-ketoisocaproic acid,BKAJNAXTPSGJCU-UHFFFAOYSA-N,C6H10O3,3,3,2,1,-0.08307469166666667,0.070207949,0.457989645,3.6e-6,38720721 | MTBLS11904 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_AHLPHDHHMVZTML-UHFFFAOYSA-N,Ornithine,Ornithine,AHLPHDHHMVZTML-UHFFFAOYSA-N,C5H12N2O2,3,3,2,1,0.21936549833333335,0.325117103,0.405365059,NA,34577635 | MTBLS11904 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_QIVBCDIJIAJPQS-VIFPVBQESA-N,Tryptophan,Tryptophan | L-Tryptophan,QIVBCDIJIAJPQS-VIFPVBQESA-N,C11H12N2O2,3,3,2,1,-0.012536918333333332,0.144304556,0.380821784,3.35e-5,38720721 | MTBLS11904 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_DTOSIQBPPRVQHS-PDBXOOCHSA-N,Linolenic Acid,Linolenic Acid | FFA 18:3,DTOSIQBPPRVQHS-PDBXOOCHSA-N,C18H30O2,3,3,1,2,-0.159374234,-0.187057771,0.377069649,0.0331,33485385 | MTBLS11904 | ST003159,Down in PD,0.6666666666666666,TRUE,TRUE
IK_BHYOQNUELFTYRT-DPAQBDIFSA-N,cholesterol 3-sulfate,cholesterol 3-sulfate | Cholesterol sulfate,BHYOQNUELFTYRT-DPAQBDIFSA-N,C27H46O4S,3,3,1,2,-0.23833261766666666,-0.358453971,0.36215794,3.75e-6,37755270 | 38720721 | MTBLS11904,Down in PD,0.6666666666666666,TRUE,TRUE
IK_LEHOTFFKMJEONL-UHFFFAOYSA-N,Uric acid,Uric acid,LEHOTFFKMJEONL-UHFFFAOYSA-N,C5H4N4O3,3,3,2,1,-0.09364141499999999,0.027135646,0.345564459,1.22e-5,38720721 | MTBLS11904 | ST001814,Up in PD,0.6666666666666666,TRUE,TRUE
IK_XGILAAMKEQUXLS-UHFFFAOYSA-N,Indolelactic acid,Indolelactic acid,XGILAAMKEQUXLS-UHFFFAOYSA-N,C11H11NO3,3,3,2,1,-0.07234603666666665,0.029731256,0.304006187,0.0109,33485385 | MTBLS11904 | ST003159,Up in PD,0.6666666666666666,TRUE,TRUE
IK_NZKRYJGNYPYXJZ-UHFFFAOYSA-N,Dopamine 3-O-sulfate,"Dopamine 3-O-sulfate | Dopamine 3-O-sulfate2,3",NZKRYJGNYPYXJZ-UHFFFAOYSA-N,C8H11NO5S,2,2,2,0,9.12759539,9.12759539,13.04351745,NA,MTBLS11904 | ST003159,Up in PD,1,FALSE,TRUE
IK_BXJHWYVXLGLDMZ-UHFFFAOYSA-N,Methylguanine,Methylguanine | 2-Amino-6-methoxypurine,BXJHWYVXLGLDMZ-UHFFFAOYSA-N,C9H11NO2 | C6H7N5O,2,2,2,0,3.9662752175000002,3.9662752175000002,7.910492832,6.28e-8,28880465 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_JQXBETDGCMQLMK-UHFFFAOYSA-N,"3,4-Dihydroxyphenylacetone","3,4-Dihydroxyphenylacetone | 3,4 Dihydroxyphenylacetone",JQXBETDGCMQLMK-UHFFFAOYSA-N,C9H10O3,2,2,2,0,4.054399643,4.054399643,7.702726796,0,28880465 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_GXPIUNZCALHVBA-UHFFFAOYSA-N,Acetyl-sulfamethoxazole,Acetyl-sulfamethoxazole | N4-acetylsulfamethoxazole,GXPIUNZCALHVBA-UHFFFAOYSA-N,C12H13N3O4S,2,2,2,0,4.88708302,4.88708302,7.544578117,0.0196,37755270 | 38720721,Up in PD,1,FALSE,TRUE
IK_JPAUCQAJHLSMQW-XPORZQOISA-N,p-Cresol glucuronide,p-Cresol glucuronide | p-Cresol glucuronide3,JPAUCQAJHLSMQW-XPORZQOISA-N,C13H16O7,2,2,2,0,2.9829892135,2.9829892135,4.861641767,0.0021,33485385 | ST003159,Up in PD,1,FALSE,TRUE
IK_SVYIZYRTOYHQRE-UHFFFAOYSA-N,Vanillactic acid,Vanillactic acid,SVYIZYRTOYHQRE-UHFFFAOYSA-N,C10H12O5,2,2,2,0,4.655941363,4.655941363,4.708998317,6e-4,29518718 | ACS1517,Up in PD,1,FALSE,TRUE
IK_HVYWMOMLDIMFJA-DPAQBDIFSA-N,Cholesterol,Cholesterol,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O,2,2,2,0,2.3064294025,2.3064294025,4.562486669,0.002,38720721 | ST001814,Up in PD,1,FALSE,TRUE
IK_ONJSZLXSECQROL-UHFFFAOYSA-N,o-Hydroxyhippuric acid,o-Hydroxyhippuric acid | Salicyluric Acid,ONJSZLXSECQROL-UHFFFAOYSA-N,C9H9NO4,2,2,2,0,2.1278358015,2.1278358015,4.118276657,0.011,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_RGHMISIYKIHAJW-UHFFFAOYSA-N,"3,4-Dihydroxymandelic acid","3,4-Dihydroxymandelic acid | 3,4-dihydroxymandelate",RGHMISIYKIHAJW-UHFFFAOYSA-N,C8H8O5,2,2,0,2,-1.888486222,-1.888486222,3.605261981,0.0066,38516193 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_RGHHSNMVTDWUBI-UHFFFAOYSA-N,4-Hydroxybenzaldehyde,4-Hydroxybenzaldehyde | p-Hydroxybenzaldehyde,RGHHSNMVTDWUBI-UHFFFAOYSA-N,C7H6O2,2,2,2,0,1.7751243885,1.7751243885,3.336283388,7e-4,29518718 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_COLNVLDHVKWLRT-QMMMGPOBSA-N,L-Phenylalanine,L-Phenylalanine,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2,2,2,0,2,-1.655486282,-1.655486282,3.229585326,1.4e-6,38516193 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_UHDGCWIWMRVCDJ-XVFCMESISA-N,melatonin,melatonin | Cytidine,UHDGCWIWMRVCDJ-XVFCMESISA-N,C9H13N3O5,2,2,0,2,-1.6304691674999998,-1.6304691674999998,3.109358756,4.4e-7,38516193 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_IGTYILLPRJOVFY-UHFFFAOYSA-N,Paracetamol sulfate,Paracetamol sulfate | acetaminophen sulfate,IGTYILLPRJOVFY-UHFFFAOYSA-N,C8H9NO5S,2,2,2,0,2.106767718,2.106767718,2.558183607,2.8e-5,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_VYFYYTLLBUKUHU-UHFFFAOYSA-N,Dopamine,Dopamine,VYFYYTLLBUKUHU-UHFFFAOYSA-N,C8H11NO2,2,2,2,0,1.3405900750000002,1.3405900750000002,2.512226887,1.59e-13,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_BMLMGCPTLHPWPY-REOHCLBHSA-N,Procysteine,Procysteine | 2-Oxothiazolidine-4-carboxylic acid,BMLMGCPTLHPWPY-REOHCLBHSA-N,C4H5NO3S,2,2,0,2,-1.1976977304999998,-1.1976977304999998,2.190997225,0.00187,38720721 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_HTZINLFNXLXRBC-CQLBIITFSA-N,PC(P-16:0/0:0),PC(P-16:0/0:0) | LysoPC(P-16:0),HTZINLFNXLXRBC-CQLBIITFSA-N,C24H50NO6P,2,2,2,0,1.0514899,1.0514899,1.89645553,NA,MTBLS11904 | ST003159,Up in PD,1,FALSE,TRUE
IK_RYYVLZVUVIJVGH-UHFFFAOYSA-N,Caffeine,Caffeine | Caffine,RYYVLZVUVIJVGH-UHFFFAOYSA-N,C8H10N4O2,2,2,0,2,-1.4339772014999999,-1.4339772014999999,1.787866492,1.6e-4,38720721 | ACS1517,Down in PD,1,FALSE,TRUE
IK_CTYRPMDGLDAWRQ-UHFFFAOYSA-N,Phenol sulphate,Phenol sulphate | Phenol sulfate,CTYRPMDGLDAWRQ-UHFFFAOYSA-N,C6H6O4S,2,2,0,2,-0.9108864795,-0.9108864795,1.689659879,5.33e-5,37755270 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_AEMOLEFTQBMNLQ-QIUUJYRFSA-N,Beta-D-Glucopyranuronic acid,Beta-D-Glucopyranuronic acid | b-D-Glucopyranuronic acid,AEMOLEFTQBMNLQ-QIUUJYRFSA-N,C6H10O7,2,2,0,2,-0.980898964,-0.980898964,1.64385619,NA,24167579 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_NSYSSMYQPLSPOD-UHFFFAOYSA-N,4-Hydroxy-6-methyl-2-pyrone,4-Hydroxy-6-methyl-2-pyrone,NSYSSMYQPLSPOD-UHFFFAOYSA-N,C6H6O3,2,2,0,2,-1.16948545,-1.16948545,1.61705613,1.63e-7,38720721 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_HAVMVUFJSIMVDG-UHFFFAOYSA-N,Lucidenic acid J,Lucidenic acid J,HAVMVUFJSIMVDG-UHFFFAOYSA-N,C27H38O8,2,2,2,0,1.1811945825,1.1811945825,1.565325738,NA,MTBLS11904 | ST003159,Up in PD,1,FALSE,TRUE
IK_ZBCATMYQYDCTIZ-UHFFFAOYSA-N,4-methylcatechol,4-methylcatechol,ZBCATMYQYDCTIZ-UHFFFAOYSA-N,C7H8O2,2,2,2,0,1.4485876235,1.4485876235,1.537654077,5.77e-6,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_COKMIXFXJJXBQG-NRFANRHFSA-N,Tirofiban,Tirofiban,COKMIXFXJJXBQG-NRFANRHFSA-N,C22H36N2O5S,2,2,2,0,0.794671639,0.794671639,1.477826152,NA,MTBLS11904 | ST003159,Up in PD,1,FALSE,TRUE
IK_AQTYXAPIHMXAAV-UHFFFAOYSA-N,2-methoxyphenol sulfate,2-methoxyphenol sulfate | O-methoxycatechol-O-sulphate,AQTYXAPIHMXAAV-UHFFFAOYSA-N,C7H8O5S,2,2,2,0,1.4163645969999998,1.4163645969999998,1.471967788,1.58e-6,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_JFLIEFSWGNOPJJ-UHFFFAOYNA-N,Phenylacetylglutamine,Phenylacetylglutamine,JFLIEFSWGNOPJJ-UHFFFAOYNA-N,C13H16N2O4,2,2,2,0,1.2023481105,1.2023481105,1.256087451,NA,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_KQXKVJAGOJTNJS-HNNXBMFYSA-N,Penbutolol,Penbutolol,KQXKVJAGOJTNJS-HNNXBMFYSA-N,C18H29NO2,2,2,2,0,0.7887253879999999,0.7887253879999999,1.205760241,NA,MTBLS11904 | ST003159,Up in PD,1,FALSE,TRUE
IK_VEYYWZRYIYDQJM-ZETCQYMHSA-N,N-alpha-acetyllysine,N-alpha-acetyllysine | N-alpha-Acetyl-L-lysine | Acetyl-L-lysine,VEYYWZRYIYDQJM-ZETCQYMHSA-N,C8H16N2O3,2,2,2,0,1.0909457405,1.0909457405,1.189848205,NA,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_QIAFMBKCNZACKA-UHFFFAOYSA-N,Hippuric acid,Hippuric acid,QIAFMBKCNZACKA-UHFFFAOYSA-N,C9H9NO3,2,2,2,0,0.903474941,0.903474941,1.166328954,0.0356,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_NOKPBJYHPHHWAN-REOHCLBHSA-N,cysteine-S-sulfate,cysteine-S-sulfate | S-Sulfo-L-Cysteine,NOKPBJYHPHHWAN-REOHCLBHSA-N,C3H7NO5S2,2,2,2,0,0.5918072345,0.5918072345,1.138814469,NA,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,Palmitic acid,Palmitic acid | C16:0 ceramide,IPCSVZSSVZVIGE-UHFFFAOYSA-N,C16H32O2,2,2,2,0,0.7013874885,0.7013874885,1.068574,6e-4,24058461 | ST001814,Up in PD,1,FALSE,TRUE
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,PC 32:2,PC 32:2,GPWHCUUIQMGELX-VHQDNGOZSA-N,C40H76NO8P,2,2,0,2,-0.6740128114999999,-0.6740128114999999,1.061721438,5e-4,33485385 | ST003159,Down in PD,1,FALSE,TRUE
IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,Stearic acid,Stearic acid | C18:0 ceramide,QIQXTHQIDYTFRH-UHFFFAOYSA-N,C18H36O2,2,2,2,0,0.661187232,0.661187232,1.047005,0.067,24058461 | ST001814,Up in PD,1,FALSE,TRUE
IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,Vaccenic acid,Vaccenic acid,UWHZIFQPPBDJPM-BQYQJAHWSA-N,C18H34O2,2,2,0,2,-0.8601295929999999,-0.8601295929999999,1.035245671,0.00417,38720721 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Theophylline,Theophylline,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,C7H8N4O2,2,2,0,2,-0.8043804775000001,-0.8043804775000001,0.985051338,0.00248,38720721 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_USYNZBLVOOXNSN-ARRWHRBTSA-N,"(23S)-23,25-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide)","(23S)-23,25-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide) | (23S)-2325-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide)",USYNZBLVOOXNSN-ARRWHRBTSA-N,C33H50O10,2,2,0,2,-0.4907816565,-0.4907816565,0.938112494,NA,MTBLS11904 | ST003159,Down in PD,1,FALSE,TRUE
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Caprylic acid,Caprylic acid,WWZKQHOCKIZLMA-UHFFFAOYSA-N,C8H16O2,2,2,2,0,0.643059372,0.643059372,0.913033,NA,24167579 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_PDNJLMZEGXHSCU-UHFFFAOYSA-N,Homocysteinesulfinic acid,Homocysteinesulfinic acid | L-Homocysteine sulfonic acid [+NH3],PDNJLMZEGXHSCU-UHFFFAOYSA-N,C4H9NO4S,2,2,0,2,-0.5894863515,-0.5894863515,0.892668518,0.0123,28880465 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_VZCYOOQTPOCHFL-OWOJBTEDSA-N,fumaric acid,fumaric acid,VZCYOOQTPOCHFL-OWOJBTEDSA-N,C4H4O4,2,2,2,0,0.6821241065,0.6821241065,0.847224541,NA,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_JFLIEFSWGNOPJJ-JTQLQIEISA-N,Phenylacetyl-L-glutamine,Phenylacetyl-L-glutamine,JFLIEFSWGNOPJJ-JTQLQIEISA-N,C13H16N2O4,2,2,2,0,0.728398596,0.728398596,0.806032633,0.0023,33485385 | ST003159,Up in PD,1,FALSE,TRUE
IK_POQOTWQIYYNXAT-UHFFFAOYSA-N,5-Acetylamino-6-amino-3-methyluracil,5-Acetylamino-6-amino-3-methyluracil | 5-Acetylamino-6 amino-3-methyluracil,POQOTWQIYYNXAT-UHFFFAOYSA-N,C7H8N4O2 | C7H10N4O3,2,2,0,2,-0.6087118444999999,-0.6087118444999999,0.713118852,0.00247,28880465 | 38720721,Down in PD,1,FALSE,TRUE
IK_UNXHWFMMPAWVPI-QWWZWVQMSA-N,threitol,threitol,UNXHWFMMPAWVPI-QWWZWVQMSA-N,C4H10O4,2,2,2,0,0.479893118,0.479893118,0.687060688,6.9e-5,38720721 | ST001814,Up in PD,1,FALSE,TRUE
IK_UYUXSRADSPPKRZ-SKNVOMKLSA-N,D-Glucuronolactone,D-Glucuronolactone | Glucuronic acid A,UYUXSRADSPPKRZ-SKNVOMKLSA-N,C6H8O6,2,2,2,0,0.5427965685,0.5427965685,0.633524907,8.02e-5,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_HEBKCHPVOIAQTA-QWWZWVQMSA-N,lyxitol,lyxitol | D-Arabitol,HEBKCHPVOIAQTA-QWWZWVQMSA-N,C5H12O5,2,2,2,0,0.48323602,0.48323602,0.628475576,0.00306,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_HXEACLLIILLPRG-UHFFFAOYSA-N,Pipecolic acid,Pipecolic acid | pipecolinic acid,HXEACLLIILLPRG-UHFFFAOYSA-N,C6H11NO2,2,2,2,0,0.336218766,0.336218766,0.620117165,0.012,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
